block name,point 1,point 2,point 3,point 4,point 5,point 6
5722B,"3942.4240876470813, -746.9074667712512","3942.4240876470817, -839.1222445919964","3977.892493996777, -839.1222445975889","3977.892494002644, -746.9074667712512","3942.4240876470813, -746.9074667712512"
5707D,"3877.266710390267, -781.4673787051714","3877.266710397954, -751.0085698552588","3977.8924939959097, -751.0085698654547","3977.8924939961626, -781.4673787045207","3877.266710390267, -781.4673786846973"
5707C,"3700.279438590843, -781.4673787066147","3700.279438588901, -751.0085698618452","3877.266710397954, -751.0085698552587","3877.266710390267, -781.4673787051715"
5707B,"3535.6594229630987, -781.467378708002","3535.6594229630987, -751.185086032008","3700.279438588901, -751.0085698618452","3700.2794385891534, -781.467378706638"
5720A,"3675.162152256394, -752.382827604393","3675.1621522943037, -395.05239101769934","3716.3754413682864, -394.78671187749245","3716.375441391034, -752.3322222550512","3675.162152256394, -752.382827604393"
5718A,"3598.1927136884237, -394.3765506990421","3598.1929926575526, -356.71547281099936","3704.5275039287862, -356.71650605171345","3704.589851763851, -393.44231659709135","3598.1927136884237, -394.3765506990421"
5716B,"3457.1063863567006, -624.9854010677118","3415.8930972419344, -624.9854010681579","3415.893097243005, -781.4673787095194","3457.106386353926, -781.4673787095194","3457.1063863567006, -624.9854010677118"
5707A,"3535.6594229630987, -751.1850860320077","3457.106386354069, -751.1850860291837","3457.10638635432, -781.4673787088358","3535.6594229622488, -781.4673787080022","3535.6594229630987, -751.1850860320077"
5711A,"2910.522816630525, -395.18984921250876","2910.523101651788, -356.7117279562871","3175.239308395636, -356.7117279562871","3175.2393083947036, -394.1249570363934","2910.522816630525, -395.18984921250876"
5715B,"3344.956284514141, -626.7813528475544","3344.9562845157584, -779.8421426993505","3307.989213083243, -779.8421426993505","3307.989213083243, -626.7813528481788","3344.956284514141, -626.7813528475544"
5708B,"3230.4904392601256, -779.4828166796054","3230.5382114161025, -753.1091710622931","3307.9892130831377, -753.109171062078","3307.989213083243, -779.6462921922415"
5708A,"3230.5143253381157, -569.4106969111454","3014.0004656578553, -569.4106969111454","3014.0004656578553, -595.8660802847758","3230.5143253381157, -595.8660802847758"
5710A,"3046.7303809150326, 508.34130432989275","3083.6890093942307, 508.34130432989275","3083.6890093942307, 754.6730865751367","3046.7303809150326, 754.6730865751367"
5709A,"2825.5018031391605, -632.4785313505128","2889.823900233534, -632.4785313505128","2889.823900233534, -651.4616220910988","2825.5018031391605, -651.4616220910988"
5709B,"2889.823900233534, -632.478531348416","3046.730380915031, -632.478531352141","3046.7303809089544, -651.4616220910988","2889.823900233533, -651.4616220910988","2889.823900233534, -632.478531348416"
5730A,"4354.205009892782, -613.1525830369401","4506.323794073173, -613.1525830369401","4506.323794073173, -631.6361198340653","4354.205009892781, -631.6361198340653"
5716A,"3457.1063863567006, -624.9854010805386","3415.8930972419344, -624.985401080985","3415.8930972116627, -356.7147680008946","3457.106386368361, -356.714768002562","3457.1063863714817, -624.9854010805386","3415.8930972419344, -624.9854010848674"
5722A,"3942.424087647082, -503.91927735455306","3977.8924940082925, -503.91927735455306","3977.8924940082925, -769.4112254314603","3942.424087647082, -769.4112254314603"
5715A,"3307.989213081741, -394.125004976936","3307.989490192802, -356.7147680017284","3344.956284505282, -356.7147680017284","3344.956284505282, -626.7813528606216","3307.9892130828707, -626.7813528607654","3307.989213081741, -394.125004976936"
5710B,"3083.68900939546, -705.7755922449853","3046.7303809150308, -705.7755922498205","3046.730380914838, -818.6238266089719","3083.6890093952666, -818.6238266091158","3083.68900939546, -705.7755922449853"
5735A,"2088.494936734437, -777.2326857815339","2097.797267203585, -777.2326857815339","2097.797267203585, -834.1819408039222","2088.494936734437, -834.1819408039222"
5740A,"2119.4042536025518, 231.04299720381414","2119.404255863622, 146.30287268276174","2137.8877915624607, 146.30287268276174","2137.88779156554, 231.04299720526706","2119.404255863125, 231.04299720381414"
5714A,"3306.740325530259, -2920.8631341267815","3343.605205785549, -2920.8631341267815","3343.605205785549, -3274.0851246651623","3306.740325530259, -3274.0851246651623"
5712B,"3066.3711161878364, -3274.0851246651628","3329.85704341008, -3274.0851246651628","3329.85704341008, -3312.32595476945","3066.3711161878364, -3312.32595476945"
5740B,"2119.404255863622, -2893.798866213789","2239.7187757079755, -2893.798866213789","2239.7187757079755, -2915.5531225998125","2119.404255863622, -2915.5531225998125"
